target_measurement	structure_features
P12268_pIC50	electronic_FPSA.3,electronic_RNCS,geometrical_FPSA.3,geometrical_RNCS,hybrid_Wnu1.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_WPOL,topological_MDEC.33,topological_khs.tsC,topological_khs.aasC,topological_khs.ssNH,topological_khs.tN,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.aaO,topological_SCH.5,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5
P12821_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nBase,constitutional_ALogP,electronic_nHBDon,electronic_FPSA.3,geometrical_GRAV.5,geometrical_FPSA.3,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_MDEC.11,topological_MDEC.22,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.sSH,topological_FMF,topological_SCH.5,topological_VCH.5,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm4,topological_ATSm5,topological_ATSc4
P12931_pIC50	constitutional_nAtomP,constitutional_nBase,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_RNCG,geometrical_MOMI.YZ,geometrical_RNCG,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.dsssP,topological_khs.sCl,topological_SCH.6,topological_SCH.7,topological_C1SP1,topological_C1SP2,topological_ATSp3,topological_ATSp4,topological_ATSm4,topological_ATSc1,topological_ATSc2,topological_ATSc3
P13497_pIC50	constitutional_nAtomLAC,hybrid_BCUTp.1h,topological_nRings5,topological_MDEC.33,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.ssO,topological_khs.aaO,topological_khs.ddssS,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_C2SP2,topological_C2SP3,topological_C3SP3
P13569_pEC50	constitutional_nBase,constitutional_naAromAtom,electronic_nHBDon,electronic_WPSA.3,geometrical_WPSA.3,topological_nAromBlocks,topological_khs.aaaC,topological_khs.aasN,topological_khs.aaO
P13612_pIC50	constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_PPSA.3,electronic_DPSA.1,electronic_FPSA.1,electronic_FPSA.3,electronic_FNSA.1,electronic_RNCS,electronic_bpol,geometrical_PPSA.3,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FPSA.3,geometrical_FNSA.1,geometrical_RNCS,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_khs.ssS,topological_khs.ddssS,topological_khs.sCl,topological_Kier3,topological_HybRatio,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
P13631_pKi	constitutional_nAtomLC,geometrical_topoShape,geometrical_geomShape,geometrical_MOMI.Z,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTc.1l,topological_nRingBlocks,topological_nAromBlocks,topological_topoShape,topological_geomShape,topological_PetitjeanNumber,topological_MDEC.13,topological_MDEO.12,topological_khs.dsCH,topological_khs.aaCH,topological_khs.aasC,topological_Kier2,topological_Kier3,topological_FMF,topological_C4SP3
P13726_pIC50	constitutional_nRotB,hybrid_BCUTw.1h,topological_nSmallRings,topological_nRingBlocks,topological_nRings6,topological_MDEN.23,topological_khs.sCH3,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.dO,topological_SCH.7,topological_VCH.7
P13866_pIC50	constitutional_MLogP,constitutional_nAtomLC,electronic_nHBDon,electronic_nHBAcc,topological_nRingBlocks,topological_nRings3,topological_nRings5,topological_nRings6,topological_MDEC.22,topological_MDEC.23,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_FMF,topological_SCH.3,topological_SCH.5,topological_VCH.3,topological_C1SP2,topological_C2SP3,topological_ATSc3,topological_ATSc4
P13945_pEC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_nHBAcc,electronic_RPCG,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RPCG,hybrid_BCUTw.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_Zagreb,topological_WPATH,topological_WPOL,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_Kier1,topological_HybRatio,topological_FMF,topological_ECCEN,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc2,topological_ATSc4,topological_ATSc5
P14061_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAromBond,electronic_nHBDon,electronic_nHBAcc,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sssN,topological_khs.sOH,topological_khs.aaS,topological_VCH.5,topological_C1SP2,topological_C1SP3,topological_ATSp4,topological_ATSc3
P14151_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_DPSA.1,topological_MDEC.12,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.aaCH,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.6,topological_C2SP2,topological_C2SP3,topological_C3SP3
P14324_pIC50	constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.14,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_ATSc1,topological_ATSc2,topological_ATSc4,topological_ATSc5
P14416_pKi	constitutional_XLogP,constitutional_MW,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,constitutional_AMR,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.1,electronic_PNSA.2,electronic_DPSA.1,electronic_FPSA.2,electronic_FPSA.3,electronic_FNSA.2,electronic_WPSA.1,electronic_WNSA.1,electronic_RPCG,electronic_RNCG,electronic_RNCS,electronic_THSA,electronic_bpol,electronic_apol,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PPSA.1,geometrical_PPSA.2,geometrical_PNSA.2,geometrical_DPSA.1,geometrical_FPSA.2,geometrical_FPSA.3,geometrical_FNSA.2,geometrical_WPSA.1,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,geometrical_THSA,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_khs.sF,topological_khs.ssS,topological_khs.sCl,topological_khs.sBr,topological_Kier1,topological_Kier2,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc2,topological_ATSc4,topological_ATSc5
P14555_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_FNSA.3,electronic_RNCG,electronic_RNCS,geometrical_FNSA.3,geometrical_RNCG,geometrical_RNCS,hybrid_Wnu1.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.33,topological_MDEN.13,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aasN,topological_khs.dO,topological_FMF,topological_ECCEN,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc1,topological_ATSc3,topological_ATSc4
P14780_pKi	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_nHBDon,hybrid_BCUTp.1h,topological_nRings5,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.aaS,topological_khs.ddssS,topological_Kier3,topological_SCH.5,topological_SCH.6,topological_VCH.6,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5,topological_ATSc4,topological_ATSc5
P14867_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_nHBDon,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_nRings7,topological_MDEC.33,topological_MDEO.12,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_khs.sCl,topological_HybRatio,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc4
P14902_pKi	constitutional_XLogP,electronic_tpsaEfficiency,electronic_PNSA.3,electronic_FNSA.3,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_FNSA.3,topological_nAromRings,topological_tpsaEfficiency,topological_MDEC.12,topological_MDEO.11,topological_khs.sCH3,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.sssN,topological_khs.dS
P14920_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,electronic_PNSA.3,electronic_RPCG,electronic_bpol,geometrical_PNSA.3,geometrical_RPCG,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.ssO,topological_khs.aaO,topological_Kier2,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSp3,topological_ATSc3,topological_ATSc4,topological_ATSc5
P15056_pKd	constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,geometrical_MOMI.Z,hybrid_Wlambda2.unity,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sCl,topological_SCH.5,topological_C3SP2,topological_ATSc3
P15090_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.1,hybrid_Wlambda2.unity,topological_nRingBlocks,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_MDEN.13,topological_khs.ssCH2,topological_khs.sNH2,topological_khs.dO,topological_SCH.5,topological_VCH.7,topological_C2SP3,topological_ATSc3
P15121_pIC50	electronic_TopoPSA,electronic_nHBAcc,electronic_PNSA.1,electronic_PNSA.3,electronic_DPSA.1,electronic_FPSA.1,electronic_FNSA.1,electronic_FNSA.2,electronic_FNSA.3,electronic_RNCG,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_FNSA.2,geometrical_FNSA.3,geometrical_RNCG,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_TopoPSA,topological_MDEN.22,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaN,topological_khs.dO,topological_khs.aaO,topological_khs.aaS,topological_VCH.5,topological_C1SP2,topological_C3SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSm2,topological_ATSm3,topological_ATSc3,topological_ATSc5
P15144_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,electronic_FNSA.3,geometrical_FNSA.3,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nRings5,topological_MDEC.11,topological_MDEO.12,topological_MDEN.22,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_C3SP3,topological_ATSc1,topological_ATSc2,topological_ATSc4,topological_ATSc5
P15382_pIC50	constitutional_XLogP,constitutional_nB,constitutional_AMR,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,geometrical_MOMI.Y,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RPCG,geometrical_RNCG,hybrid_BCUTc.1h,topological_nAromRings,topological_nRingBlocks,topological_VAdjMat,topological_MDEC.11,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEO.12,topological_MDEO.22,topological_khs.ssssC,topological_khs.ssO,topological_khs.ddssS,topological_Kier2,topological_ECCEN,topological_C3SP3
P15428_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nBase,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_FPSA.3,geometrical_MOMI.XY,geometrical_FPSA.3,hybrid_Wnu2.unity,hybrid_BCUTw.1l,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.sCl,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSm4,topological_ATSm5,topological_ATSc4,topological_ATSc5
P15538_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomP,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,geometrical_geomShape,geometrical_LOBMIN,geometrical_RNCG,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTc.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_geomShape,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.tN,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_Kier3,topological_SCH.5,topological_C1SP1,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSc3,topological_ATSc4
