target_measurement	structure_features
P20309_pKi	constitutional_XLogP,constitutional_MW,constitutional_MLogP,constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_nAtom,constitutional_naAromAtom,constitutional_AMR,electronic_PPSA.1,electronic_RPCG,electronic_RNCG,electronic_RPCS,electronic_THSA,electronic_apol,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PPSA.1,geometrical_RPCG,geometrical_RNCG,geometrical_RPCS,geometrical_THSA,hybrid_Wlambda2.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRingBlocks,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEC.34,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm4,topological_ATSm5,topological_ATSc3,topological_ATSc5
P20648_pIC50	constitutional_nAtomP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTw.1h,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.33,topological_MDEN.12,topological_khs.aaNH,topological_ATSc3
P20701_pIC50	constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_ALogP,electronic_nHBDon,electronic_FNSA.3,geometrical_MOMI.Y,geometrical_FNSA.3,hybrid_Wlambda3.unity,hybrid_WT.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_WPOL,topological_MDEC.12,topological_MDEC.23,topological_MDEC.33,topological_MDEN.33,topological_khs.sCH3,topological_khs.dssC,topological_khs.ssNH,topological_khs.sssN,topological_khs.dO,topological_khs.ssS,topological_khs.aaS,topological_khs.ddssS,topological_C3SP2,topological_ATSp4,topological_ATSm4
P21397_pKi	constitutional_LipinskiFailures,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_MDEN.22,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.dsN,topological_khs.aaN,topological_khs.dO,topological_C1SP3,topological_ATSp4,topological_ATSp5,topological_ATSc2,topological_ATSc4,topological_ATSc5
P21452_pKi	constitutional_nAtomLAC,constitutional_nBase,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_WPOL,topological_MDEC.11,topological_MDEC.12,topological_khs.ssssN,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4
P21453_pEC50	constitutional_XLogP,constitutional_MW,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAtom,constitutional_AMR,electronic_nHBDon,electronic_PNSA.3,electronic_WNSA.3,electronic_RNCG,electronic_RPCS,electronic_apol,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.R,geometrical_PNSA.3,geometrical_WNSA.3,geometrical_RNCG,geometrical_RPCS,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nAromBlocks,topological_nRings4,topological_nRings6,topological_VABC,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_MDEN.33,topological_khs.dsCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.ssS,topological_khs.ddssS,topological_khs.sCl,topological_Kier1,topological_Kier2,topological_Kier3,topological_FMF,topological_SCH.4,topological_VCH.4,topological_C1SP2,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_ATSp5,topological_ATSm5,topological_ATSc4,topological_ATSc5
P21462_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLC,electronic_bpol,electronic_apol,hybrid_BCUTw.1l,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEN.22,topological_khs.ssNH,topological_Kier3,topological_SCH.7
P21554_pIC50	constitutional_XLogP,constitutional_MW,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_nHBDon,electronic_PNSA.1,electronic_FPSA.3,electronic_THSA,electronic_apol,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_FPSA.3,geometrical_THSA,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings6,topological_tpsaEfficiency,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_MDEC.23,topological_MDEO.11,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.aaO,topological_khs.ddssS,topological_khs.sCl,topological_FMF,topological_C1SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc3,topological_ATSc4
P21731_pKd	constitutional_nAtomLAC,constitutional_nAtomP,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_MDEN.22,topological_khs.dsCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.dsN,topological_SCH.5,topological_VCH.5,topological_C1SP2,topological_ATSc5
P21918_pKi	constitutional_nRotB,constitutional_nAtomLAC,topological_nRingBlocks,topological_nRings5,topological_khs.sssCH,topological_khs.sF,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C3SP2,topological_C3SP3
P22001_pIC50	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomP,constitutional_nBase,constitutional_ALogP,constitutional_ALogp2,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.23,topological_MDEC.24,topological_MDEN.13,topological_khs.sCH3,topological_khs.tsC,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.tN,topological_khs.sssN,topological_khs.dO,topological_Kier3,topological_C1SP1,topological_C3SP2
P22303_pKi	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAtom,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_PPSA.1,electronic_DPSA.1,electronic_WPSA.1,electronic_RPCG,electronic_THSA,electronic_bpol,electronic_apol,geometrical_topoShape,geometrical_geomShape,geometrical_MOMI.Y,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_PPSA.1,geometrical_DPSA.1,geometrical_WPSA.1,geometrical_RPCG,geometrical_THSA,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_VABC,topological_TopoPSA,topological_topoShape,topological_geomShape,topological_MDEC.22,topological_MDEC.33,topological_MDEN.12,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.sNH2,topological_khs.dO,topological_khs.aaO,topological_HybRatio,topological_fragC,topological_VCH.5,topological_C1SP2,topological_C3SP2
P22460_pIC50	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_nHBDon,electronic_PPSA.3,electronic_WPSA.3,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_PPSA.3,geometrical_WPSA.3,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nAromBlocks,topological_nRings5,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_MDEN.23,topological_khs.aaCH,topological_khs.ssNH,topological_khs.dO,topological_khs.ddssS,topological_khs.sCl,topological_Kier3,topological_HybRatio,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_ATSp5,topological_ATSc3
P22748_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_PPSA.3,electronic_DPSA.3,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_PPSA.3,geometrical_DPSA.3,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTc.1l,hybrid_BCUTp.1l,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.sNH2,topological_khs.sssN,topological_khs.ddsN,topological_khs.dO,topological_khs.aaS,topological_khs.ddssS,topological_Kier3,topological_VCH.7,topological_C2SP3,topological_ATSc3,topological_ATSc4
P22894_pKi	constitutional_nAtomLAC,electronic_nHBDon,topological_MDEN.22,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.sSH,topological_khs.aaS,topological_khs.ddssS,topological_VCH.5,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_ATSc4,topological_ATSc5
P23141_pKi	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_nHBDon,electronic_THSA,electronic_RHSA,electronic_RPSA,geometrical_LOBMIN,geometrical_THSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda1.unity,hybrid_Wlambda2.unity,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_khs.aaCH,topological_khs.aasC,topological_khs.ssNH,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_ATSp2,topological_ATSp5,topological_ATSc3
P23280_pKi	constitutional_XLogP,constitutional_MLogP,constitutional_ALogP,topological_nRings5,topological_nRings6,topological_khs.sNH2,topological_khs.dsN,topological_khs.aaN,topological_khs.aaS,topological_khs.ddssS,topological_SCH.5,topological_VCH.5
P23443_pIC50	constitutional_XLogP,constitutional_nAtomP,electronic_nHBDon,geometrical_MOMI.XY,hybrid_BCUTp.1h,topological_MDEO.11,topological_MDEN.22,topological_khs.sssCH,topological_khs.sNH2,topological_khs.aaN,topological_khs.dO,topological_khs.aaS,topological_C3SP2
P23458_pKi	topological_khs.aaaC,topological_khs.aasN
P23526_pKi	topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.dsN,topological_C1SP2
P23921_pIC50	topological_MDEC.12,topological_khs.sssN
P23975_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nBase,electronic_tpsaEfficiency,electronic_nHBDon,electronic_RNCS,electronic_bpol,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_RNCS,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.33,topological_MDEO.12,topological_MDEN.13,topological_MDEN.23,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.ssO,topological_HybRatio,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSm5,topological_ATSc3
P24530_pKi	constitutional_nAtomLAC,constitutional_nAtomP,electronic_PNSA.1,geometrical_PNSA.1,topological_nRingBlocks,topological_nRings6,topological_MDEC.24,topological_C2SP3,topological_ATSc3,topological_ATSc4,topological_ATSc5
P24941_pIC50	constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_PNSA.3,electronic_DPSA.3,electronic_RPCG,electronic_RNCG,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_RPCG,geometrical_RNCG,hybrid_Wlambda2.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.23,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_khs.sCl,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
P25024_pIC50	electronic_nHBDon,electronic_RPCG,geometrical_RPCG,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEN.23,topological_khs.ssssC,topological_khs.ssNH,topological_C3SP2,topological_C4SP3
P25025_pKi	constitutional_nAtomP,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_khs.aaN,topological_khs.dO,topological_khs.aaS,topological_ATSc5
P25090_pEC50	electronic_PNSA.1,geometrical_topoShape,geometrical_PNSA.1,hybrid_WD.unity,hybrid_BCUTp.1l,topological_nRings5,topological_topoShape,topological_PetitjeanNumber
P25100_pKi	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_BCUTc.1l,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEO.11,topological_MDEN.13,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.ssssC,topological_khs.tN,topological_khs.dsN,topological_khs.sssN,topological_khs.dO,topological_HybRatio,topological_C1SP1,topological_C1SP2,topological_C3SP2,topological_C3SP3,topological_C4SP3,topological_ATSc4
P25101_pKi	geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wlambda3.unity,hybrid_BCUTp.1h,topological_MDEO.12,topological_khs.aaaC,topological_khs.aaNH
P25103_pKi	constitutional_nAtomLC,electronic_tpsaEfficiency,hybrid_BCUTp.1h,topological_nRingBlocks,topological_tpsaEfficiency,topological_MDEC.33,topological_MDEN.22,topological_khs.aasC,topological_khs.aaNH,topological_khs.dssS,topological_SCH.7,topological_VCH.7,topological_ATSc2
P25105_pIC50	constitutional_nRotB,constitutional_nAtomLC,constitutional_AMR,electronic_nHBDon,geometrical_MOMI.Z,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,hybrid_Wlambda2.unity,hybrid_BCUTw.1h,topological_nRingBlocks,topological_MDEO.22,topological_MDEN.22,topological_khs.aaaC,topological_khs.ssNH,topological_Kier1,topological_Kier2,topological_Kier3,topological_C1SP2
P25116_pIC50	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nRings5,topological_MDEC.33,topological_MDEO.12,topological_MDEN.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_HybRatio,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp3,topological_ATSp4,topological_ATSm5,topological_ATSc3
P25774_pKi	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,electronic_RNCS,geometrical_GRAV.2,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_MDEC.34,topological_MDEC.44,topological_MDEO.12,topological_MDEO.22,topological_MDEN.12,topological_MDEN.22,topological_MDEN.33,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.ssssC,topological_khs.tN,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.aaS,topological_C1SP1,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc5
P25929_pIC50	constitutional_nBase,constitutional_naAromAtom,hybrid_BCUTw.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nRings6,topological_nRings7,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_khs.sCH3,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sF,topological_khs.ssS,topological_khs.ddssS,topological_HybRatio,topological_C1SP3,topological_C3SP3
P26010_pIC50	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_RNCG,geometrical_RNCG,hybrid_Wnu1.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_WPOL,topological_MDEC.33,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.sssN,topological_khs.dO,topological_khs.ddssS,topological_Kier3,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc5
P27338_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nB,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,constitutional_AMR,electronic_nHBDon,electronic_PNSA.1,electronic_PNSA.3,electronic_DPSA.3,electronic_WNSA.1,electronic_RPCG,electronic_RNCS,electronic_THSA,electronic_apol,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.1,geometrical_GRAVH.1,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_WNSA.1,geometrical_RPCG,geometrical_RNCS,geometrical_THSA,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_Zagreb,topological_VAdjMat,topological_VABC,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_Kier1,topological_Kier2,topological_Kier3,topological_FMF,topological_C2SP2,topological_C3SP2,topological_ATSc3,topological_ATSc4
